ชื่อโฆษณา,"ID โฆษณา",วัน,สถานะการแสดงโฆษณา,ระดับการแสดงโฆษณา,ประเภทผลลัพธ์,ผลลัพธ์,ต้นทุนต่อผลลัพธ์,ค่าคอนเวอร์ชั่นการซื้อ,"จำนวนเงินที่ใช้จ่ายไป (THB)","ROAS (ผลตอบแทนจากค่าใช้จ่ายในการโฆษณา) ของการซื้อ",อิมเพรสชัน,การเข้าถึง,การซื้อ,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,ต้นทุนต่อการเริ่มการสนทนาผ่านการส่งข้อความ,คำสั่งซื้อที่สร้างขึ้น,การคลิกลิงก์,"CTR (ทั้งหมด)","CPM (ต้นทุนต่ออิมเพรสชั่น 1,000 ครั้ง)",เริ่มการรายงาน,สิ้นสุดการรายงาน
"[27.05.25][ริว] หนังสือที่จะทำให้กลับมารักตัวเอง (ปีศาจตัวนั้น)",120229552924360260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[03.04.26][ริว] โรคซึมเศร้า AI (Trap)",120248306044790260,2026-03-31,active,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap)",120247713767470260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[01.10.25][ริว] ถ้าวันนี้คือวันสุดท้าย (Ghostly)",120237989860590260,2026-03-31,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[23.02.26][ริว] แม่คือคนรับผิดชอบ (Trap)",120244754862150260,2026-03-31,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[11.09.25][ริว] ระลึกถึงคนที่จากไป (Witches)",120236644251610260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[16.01.26][ริว] ประโยคเดียว (Witches)",120244476398100260,2026-03-31,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[19.10.25][ริว] 30 เล่มสุดท้าย (Demons)",120239327145160260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[03.11.25][ริว] ความกลัวชนะทุกอย่าง (Demons)",120239860497550260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[28.08.25][ริว] ประโยคจากหนังสือ (Tried)",120235811813790260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[10.11.25][ริว] E-Book ฮีลใจพัฒนาตัวเอง (E-Book)",120241048471090260,2026-03-31,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[23.06.25][ริว] ประโยคเดียวในหนังสือที่จะเปลี่ยนชีวิต (Witches) (Reels)",120243032873830260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[23.01.26][ริว] เครียดก็เปิดไพ่ (Witches)",120244181162370260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap)",120247170878200260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[25.03.26][ริว] จิตวิทยาของการสูญเสีย เขาบอกไว้ว่า (AI) (Witches)",120246610439560260,2026-03-31,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[17.03.26][ริว] เพราะในทุกความเกลียด Animation (Remains)",120245712471190260,2026-03-31,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[20.11.25][ริว] มันจะดีแค่ไหน : Demons (E-Book)",120241048742060260,2026-03-31,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap) (Sale)",120245333057320260,2026-03-31,not_delivering,ad,การซื้อบนเว็บไซต์,,,,205.17,,2938,2651,,,,,28,3.77808033,69.83321988,2026-03-31,2026-03-31
"[23.06.25][ริว] ประโยคเดียวในหนังสือที่จะเปลี่ยนชีวิต (Witches)",120243129431930260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[03.12.25][ริว] หนักมากไหมลูก (Remains)",120241905903140260,2026-03-31,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[18.09.25][ริว] หยุดพูดแย่ๆกับตัวเอง (Witches)",120237033777150260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[25.07.25][ริว] คะแนน9.9/10 (Tried)",120234054213040260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[13.11.25][ริว] 30 Boxset สุดท้าย (Witches)",120241902305340260,2026-03-31,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[25.11.25][ริว] ซิ่ง Black Friday (Promotion)",120241085854320260,2026-03-31,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap)",120248306192370260,2026-03-31,active,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[25.02.26][ริว] อย่ารอ (Ghostly)",120244781966480260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[25.08.25][ริว] ไพ่สำรับนี้ (Witches)",120237444474820260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[11.12.25][ริว] เติมของ (Ghostly)",120243608026980260,2026-03-31,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[16.01.26][ริว] นี่ไม่ใช่ไพ่ทำนายดวง (Witches)",120244007542930260,2026-03-31,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[03.12.25][ริว] หนักมากไหมลูก (Remains)",120241545629480260,2026-03-31,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[05.04.26][ริว] Chronic Loneliness ภาวะเหงาเรื้อรังที่รู้สึกโดดเดี่ยวอ้างว้างตลอดเวลา AI (Ghostly)",120246688128040260,2026-03-31,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[06.08.25][ริว] มีชีวิตอยู่อย่างโดดเดี่ยว (ghostly)",120235861984290260,2026-03-31,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[26.11.25][ริว] สวัสดีเหล่าดวงวิญญาณ (Ghostly)",120241100703930260,2026-03-31,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[25.04.26][ริว] ถ้าคุณจากโลกนี้ไป ใครจะเป็นคนที่เศร้าที่สุด AI (Remains)",120248153602410260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap) - สำเนา",120246786653320260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[27.04.26][ริว] สิ่งสุดท้ายที่อยากพูดก่อนตาย AI (Ghostly)",120247727060460260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[10.03.26][ริว] ซึมเศร้า animation (Trap)",120245970610420260,2026-03-31,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,4,57.9325,,231.73,,2530,2442,,4,57.9325,,12,6.71936759,91.59288538,2026-03-31,2026-03-31
"[18.04.26][ริว] ของมันต้องมี! Boxset ที่จะเสกทุกปัญหาให้หายไป (Witches)",120247315530620260,2026-03-31,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[06.02.26][ริว] อกตัญญู (สัมภาษณ์นักเขียน) (Trap)",120244016026400260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[06.08.25][ริว] สัญญาณที่บอกว่าคุณต้องพัก (Tried)",120234614620400260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[21.05.25][ริว] ถ้าโลกมันแย่ แค่คิดแบบคาปิบาร่า (Capybara_Boxset)",120229239306030260,2026-03-31,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[23.02.26][ริว] แม่คือคนรับผิดชอบ (Trap)",120245754871840260,2026-03-31,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[23.04.26][ริว] Smiling depression ภาวะซึมเศร้าที่ซ่อนอยู่ใต้รอยยิ้ม AI (Trap)",120248306256850260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[31.10.25][ริว] อ่านแล้วหายเหนื่อย (Tried)",120245837637290260,2026-03-31,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[23.03.26][ริว] ถ้าคืนนี้เป็นคืนสุดท้าย (AI) (Ghostly)",120245967919670260,2026-03-31,inactive,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,3.74,,26,24,,,,,,3.84615385,143.84615385,2026-03-31,2026-03-31
"[28.06.25][ริว] ถ้าคืนนี้เป็นคืนสุดท้ายของคุณ (Ghostly)",120231818781380260,2026-03-31,archived,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[01.10.25][ริว] ถ้าวันนี้คือวันสุดท้าย (Ghostly)",120238129944850260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[16.01.26][ริว] ประโยคเดียว (Witches)",120243923601300260,2026-03-31,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[16.02.26][ริว] รีสต็อก (Ghostly)",120244429255730260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[12.08.25][ริว] แค่อ่านกลับจุกอกร้องไห้ (Witches)",120235185759700260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[06.08.25][ริว] กลับมารักตัวเอง (Ghostly)",120234741315370260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[23.09.25][ริว] PayDay : Boxset+Book 799.- (Promotion)",120237385023690260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[02.03.26][ริว] รู้สึกผิดใจเติบโต (สัมภาษณ์หมอ) (Trap)",120245091183340260,2026-03-31,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[03.11.25][ริว] แค่ประโยคเดียว (Witches)",120240098203330260,2026-03-31,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[24.01.26][ริว] แม้ไม่มีโอกาส (Demons) (Reels)",120243542110310260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[12.02.26][ริว] คนดีมักรู้สึกผิด (Trap)",120244268529140260,2026-03-31,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap)",120247577627700260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap)",120246075840090260,2026-03-31,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,329,0,,0,0,1,,,1,,,,2026-03-31,2026-03-31
"[18.07.25][ริว] ประโยคจุกอก (Ghostly)",120233148964470260,2026-03-31,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[29.03.26][ริว] วิธีรับมือโรคแพนิค (AI) (Trap)",120246309422880260,2026-03-31,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,2,92.36,,184.72,,1966,1850,,2,92.36,,12,7.88402848,93.95727365,2026-03-31,2026-03-31
"[12.02.26][ริว] คนดีมักรู้สึกผิด (Trap) (Sale)",120244929870880260,2026-03-31,not_delivering,ad,การซื้อบนเว็บไซต์,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[16.02.26][ริว] ปล่อยทุกความเจ็บปวด (Remains)",120244429303060260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap)",120246607018800260,2026-03-31,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[10.03.26][ริว] ซึมเศร้า animation (Trap)",120245622721290260,2026-03-31,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-31,2026-03-31
"[08.07.25][ริว] ย่านเมืองเก่ามีร้านคาเฟ่ร้านนึงเปิดหลังเที่ยงคืน (Ghostly)",120233368434930260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[22.08.25][ริว] Payday August 2 Box 999 (Promotion_Payday)",120235249452170260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[11.08.25][ริว] หยุดคิดและทบทวนชีวิต (Ghostly)",120234715022850260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[06.08.25][ริว] แค่หนังสือการ์ตูน ทำไมถึงร้องไห้ (Ghostly)",120236105020060260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[29.09.25][ริว] ประโยคหลังปก ปีศาจ 2 (Demons)",120238217714390260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[23.05.25][ริว] หนังสือการ์ตูนฮีลใจ (Ghostly)",120229263803080260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[12.08.25][ริว] สัญญาณที่ควรอ่าน (Witches)",120234721984450260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[01.03.26][ริว] รักคนอื่น (Trap)",120245040544810260,2026-03-30,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[08.10.25][ริว] เติบโตขึ้น พ่อแม่แก่ลง (Demons)",120238216884260260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[19.10.25][ริว] 30 เล่มสุดท้าย (Demons)",120238953717570260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[03.09.25][ริว] เปิดตัวปีศาจ 2 (Demons)",120236620453190260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[22.07.25][ริว] วันนี้เธอเหนื่อยไหม (Tried)",120234921224810260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[29.09.25][ริว] E-Book (Ghostly)",120240395147490260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[03.09.25][ริว] เปิดตัวปีศาจ 2 (Demons)",120236553082840260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[14.07.25][ริว] รักตัวเอง ไม่ใช่คนเห็นแก่ตัว (Kiwtum)",120234400624990260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[03.09.25][ริว] เปิดตัวปีศาจ 2 (Demons)",120235947662650260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[06.08.25][ริว] มีชีวิตอยู่อย่างโดดเดี่ยว (ghostly)",120234918883500260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[12.09.25][ริว] 5 ประโยคเตือนสติ (Ghostly)",120236691306870260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[04.09.25][ริว] 9.9 : 3 เล่ม ราคา 999.- (Promotion)",120236189605560260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[22.09.25][ริว] แม่อยากให้ลูกมั่นคง (Remains)",120237920752020260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[08.08.25][ริว] จุกอกอยู่อย่าง (ปีศาจตัวนั้น)",120234605062370260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[03.09.25][ริว] เปิดตัวปีศาจ 2 (Demons)",120235860183130260,2026-03-30,archived,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[08.08.25][ริว] งานศพ (Ghostly)",120234605536710260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[24.07.25][ริว] หนังสือที่ควรอ่านสักครั้ง (Witches)",120233371870610260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[01.08.25][ริว] ประโยคเดียวในหนังสือ (Witches)",120234375496680260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[03.09.25][ริว] จุกอกกับปีศาจ2 (Demons)",120235859358570260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[29.09.25][ริว] เลือกปกหนังสือ (Remains)",120237920290890260,2026-03-30,archived,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[22.10.25][ริว] (ไม่)นอกใจ (Demons)",120239593304140260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[27.05.25][ริว] ประโยคที่อ่านแล้วจุกอก (Witches)",120234553219280260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[18.10.25][ริว] อยู่คนเดียว (Ghostly)",120240331080210260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[06.10.25][ริว] แค่หนังสือการ์ตูน (Remains)",120237931551340260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[03.09.25][ริว] จุกอกกับปีศาจ2 (Demons)",120236439332360260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[05.08.25][ริว] ประโยคในหนังสือเปลี่ยนชีวิต (Witches)",120234426178090260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[18.12.25][ริว] นาทีทอง (Ghostly)",120242333657580260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[12.11.25][ริว] รักตัวเองก่อน (ปีศาจตัวนั้น)",120240371822780260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[12.11.25][ริว] (ไม่)ยอมลดคุณค่าตัวเอง (ปีศาจตัวนั้น)",120240372637990260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[25.07.25][ริว] คะแนน9.9/10 (Tried)",120234551664170260,2026-03-30,archived,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[22.08.25][ริว] แจกวอลเปเปอร์ (Ghostly)",120236029152520260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[16.01.26][ริว] ภาค 1 ว่าเศร้าแล้ว (Remains)",120243288350740260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[11.09.25][ริว] ประโยคเดียวในหนังสือ (Witches)",120236634029160260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[07.11.25][ริว] 11.11 บุฟเฟต์ 3 เล่ม 999 (Promotion)",120240090732090260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[23.06.25][ริว] ประโยคเดียวในหนังสือที่จะเปลี่ยนชีวิต (Witches)",120234501355100260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[11.06.25][ริว] จะเป็นยังไงถ้าคุณต้องเป็นที่ปรึกษา (Ghostly)",120230533036440260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[06.09.25][ริว] ความกลัวการไม่ถูกรัก (Ghostly)",120236620119270260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[03.11.25][ริว] แค่ประโยคเดียว (Witches)",120239971450760260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[06.08.25][ริว] หนังสือ Mindset ดีขึ้น (Tried)",120234467036490260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[03.09.25][ริว] เปิดตัวปีศาจ 2 (Demons)",120236174960910260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[10.12.25][ริว] 12.12 : แลกซื้อ E-Book เล่มที่สอง 12.- (Promotion)",120241898370320260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[31.10.25][ริว] อ่านแล้วหายเหนื่อย (Tried)",120239657661570260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[06.08.25][ริว] ประโยคเปลี่ยนชีวิต (Tried)",120234822515500260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[23.05.25][ริว] หนังสือการ์ตูนฮีลใจ (Ghostly)",120236605895760260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[31.10.25][ริว] อ่านแล้วหายเหนื่อย (Tried)",120239969968640260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[25.07.25][ริว] ประโยคฮีลใจดีๆ (Tried)",120233569614560260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[11.10.25][ริว] ปุณณ์วัฒน์ (Ghostly)",120243738789460260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[16.10.25][ริว] ผลงานภาคต่อ (Remains)",120238720271700260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[09.09.25][ริว] โตขึ้น พ่อแม่แก่ตัวลง (Demons)",120236555889060260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[29.09.25][ริว] เลือกปกหนังสือ (Remains)",120237920751980260,2026-03-30,archived,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[31.03.26][ริว] อย่าปล่อยให้พ่อแม่รอ กลับไปเยี่ยมในวันที่ยังมีโอกาส (Ghostly)",120246687856600260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[09.09.25][ริว] ริว 7 สัญญาณ (Demons)",120236555500530260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[20.10.25][ริว] ความผิดพลาด (Witches)",120239114132190260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[08.07.25][ริว] ย่านเมืองเก่ามีร้านคาเฟ่ร้านนึงเปิดหลังเที่ยงคืน (Ghostly)",120232410204790260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[21.05.25][ริว] สายมูห้ามพลาด (Witches)",120229038987270260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap) - สำเนา",120247171347450260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[31.10.25][ริว] อ่านแล้วหายเหนื่อย (Tried)",120245505030830260,2026-03-30,inactive,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,1,54.92,,54.92,,1304,1214,,1,54.92,,7,1.53374233,42.11656442,2026-03-30,2026-03-30
"[29.04.26][ริว] 30 เล่มสุดท้าย (Ghostly)",120248075151350260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[05.04.26][ริว] แด่ทุกสิ่งมีชีวิตมหัศจรรย์ที่แสนซื่อสัตย์ AI (Remains)",120246688281160260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[29.04.26][ริว] การอยู่คนเดียวคือทักษะที่ดีที่สุด AI (Ghostly)",120248073570050260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[03.04.26][ริว] โรคซึมเศร้า AI (Trap)",120247408799390260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[31.10.25][ริว] อ่านแล้วหายเหนื่อย (Tried)",120240096893100260,2026-03-30,inactive,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap)",120247045023490260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap) - สำเนา",120247171320380260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap) - สำเนา",120246786693990260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[04.03.26][ริว] ซึมเศร้า (สัมภาษณ์หมอ) (Trap)",120245282113510260,2026-03-30,not_delivering,ad,การสนทนาผ่านการส่งข้อความที่เริ่มขึ้น,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
"[01.04.26][ริว] เลิกควบคุมสิ่งที่ควมคุมไม่ได้ (AI) (Trap)",120247045023500260,2026-03-30,not_delivering,ad,,,,,0,,0,0,,,,,,,,2026-03-30,2026-03-30
